id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight
86452,170340,1,1,9999,,package,112
86453,170340,2,1,9999,,cup,191
86454,170341,1,1,9999,,strip,47
86455,170342,1,1,9999,,wing wing without skin,39
86456,170342,2,1,9999,,wing bone and skin removed,23
86457,170344,1,1,9999,,"breast, without skin",140
86458,170344,2,1,9999,,"breast, bone and skin removed",121
86459,170345,1,1,9999,,"drumstick, bone and skin removed",41
86460,170345,2,1,9999,,"drumstick, without skin",57
86461,170346,1,1,9999,,"thigh, with skin",135
86462,170346,2,1,9999,,"thigh, without skin",86
86463,170346,3,1,9999,,"thigh, bone and skin removed",60
86464,170347,1,1,9999,,"wing, with skin",60
86465,170347,2,1,9999,,"wing, without skin",39
86466,170347,3,1,9999,,"wing, bone and skin removed",23
86467,170348,1,1,9999,,"breast, with skin",212
86468,170348,2,1,9999,,"breast, without skin",140
86469,170348,3,1,9999,,"breast, bone and skin removed",121
86470,170349,1,1,9999,,"drumstick, with skin",81
86471,170349,2,1,9999,,"drumstick, without skin",57
86472,170349,3,1,9999,,"drumstick, bone and skin removed",41
86473,170351,1,1,9999,,thigh thigh without skin,83
86474,170351,2,1,9999,,thigh bone and skin removed,54
86475,170352,1,1,9999,,"wing without skin, bone and breading",16
86476,170353,1,1,9999,,"breast, with skin",194
86477,170353,2,1,9999,,"breast, without skin",132
86478,170353,3,1,9999,,"breast, bone and skin removed",99
86479,170354,1,1,9999,,"drumstick, with skin",76
86480,170354,2,1,9999,,"drumstick, without skin",59
86481,170354,3,1,9999,,"drumstick, bone and skin removed",44
86482,170355,1,1,9999,,item,149
86483,170356,1,1,9999,,breast without skin,142
86484,170356,2,1,9999,,breast bone and skin removed,107
86485,170357,1,1,9999,,"drumstick, bone and skin removed",40
86486,170357,2,1,9999,,"drumstick, drumstick without skin",56
86487,170358,1,1,9999,,thigh without skin,84
86488,170358,2,1,9999,,thigh bone and skin removed,66
86489,170359,1,1,9999,,thigh with skin,136
86490,170359,2,1,9999,,thigh without skin,84
86491,170359,3,1,9999,,thigh bone and skin removed,66
86492,170360,1,1,9999,,"wing, with skin",58
86493,170360,2,1,9999,,"wing, without skin",37
86494,170360,3,1,9999,,"wing, bone and skin removed",20
86495,170361,1,1,9999,,slice 1/4 of pie,164
86496,170361,2,1,9999,,"pie 12"" diameter",688
86497,170362,1,1,9999,,slice 1/4 of pie,183
86498,170362,2,1,9999,,"pie 12"" diameter",729
86499,170363,1,1,9999,,slice 1/4 of pie,227
86500,170363,2,1,9999,,"pie 12"" diameter",876
86501,170364,1,1,9999,,slice 1/4 of pie,155
86502,170364,2,1,9999,,pie 24.8 oz,595
86503,170365,1,1,9999,,slice,127
86504,170365,2,1,9999,,pizza,1017
86505,170366,1,1,9999,,slice,88
86506,170366,2,1,9999,,pizza,670
86507,170367,1,1,9999,,slice,116
86508,170367,2,1,9999,,pizza,932
86509,170368,1,1,9999,,sandwich,230
86510,170369,1,1,9999,,slice,80
86511,170369,2,1,9999,,pizza,634
86512,170370,1,1,9999,,slice,79
86513,170370,2,1,9999,,pizza,563
86514,170371,1,1,9999,,slice,78
86515,170371,2,1,9999,,pizza,597
86516,170372,1,1,9999,,slice,125
86517,170372,2,1,9999,,pizza,1003
86518,170373,1,1,9999,,slice,69
86519,170373,2,1,9999,,pie,556
86520,170374,1,1,9999,,sandwich,162
86521,170375,1,1,9999,,cup,38
86522,170375,2,1,9999,,leaf,32
86523,170375,3,0.5,9999,,"cup (1"" pieces)",19
86524,170376,1,1,9999,,"cup (1"" pieces)",144
86525,170376,2,0.5,9999,,"cup (1"" pieces)",72
86526,170377,1,1,9999,,cup,109
86527,170377,2,1,9999,,broadbean,8
86528,170379,1,1,9999,,cup chopped,91
86529,170379,2,1,9999,,bunch,608
86530,170379,3,1,9999,,"spear (about 5"" long)",31
86531,170379,4,1,9999,,stalk,151
86532,170379,5,0.5,9999,,"cup, chopped or diced",44
86533,170379,6,1,9999,,NLEA serving,148
86534,170380,1,0.5,9999,,cup,92
86535,170380,2,1,9999,,package (10 oz) yields,250
86536,170381,1,1,9999,,cup chopped,40
86537,170381,2,1,9999,,stalk,19
86538,170382,1,1,9999,,NLEA serving,85
86539,170382,2,1,9999,,bunch cooked,437
86540,170383,1,1,9999,,cup,88
86541,170383,2,1,9999,,sprout,19
86542,170384,1,1,9999,,"cup (1"" pieces)",125
86543,170384,2,1,9999,,root,166
86544,170385,1,1,9999,,cup,94
86545,170385,2,1,9999,,petiole,5
86546,170387,1,1,9999,,"cup, chopped",124
86547,170387,2,3,9999,,stalks,45
86548,170388,1,1,9999,,"cup, shredded",70
86549,170389,1,1,9999,,"cup, shredded",145
86550,170390,1,1,9999,,"cup, shredded",70
86551,170390,2,1,9999,,head,840
86552,170390,3,1,9999,,leaf,14
86553,170391,1,1,9999,,"cup, shredded",170
86554,170392,1,1,9999,,cup,150
86555,170393,1,1,9999,,cup chopped,128
86556,170393,2,1,9999,,cup grated,110
86557,170393,3,1,9999,,cup strips or slices,122
86558,170393,4,1,9999,,"large (7-1/4"" to 8-/1/2"" long)",72
86559,170393,5,1,9999,,medium,61
86560,170393,6,1,9999,,"small (5-1/2"" long)",50
86561,170393,7,1,9999,,slice,3
86562,170393,8,1,9999,,"strip large (3"" long)",7
86563,170393,9,1,9999,,strip medium,4
86564,170394,1,1,9999,,tbsp,9.7
86565,170394,2,0.5,9999,,cup slices,78
86566,170394,3,1,9999,,carrot,46
86567,170395,1,0.5,9999,,cup slices,123
86568,170395,2,1,9999,,can (303 x 406),454
86569,170396,1,1,9999,,"cup, sliced",146
86570,170396,2,1,9999,,"cup, mashed",228
86571,170396,3,1,9999,,slice,2.8
86572,170396,4,1,9999,,can (303 x 406),284
86573,170397,1,0.5,9999,,"cup (1"" pieces)",62
86574,170397,2,3,9999,,flowerets,54
86575,170398,1,0.5,9999,,"cup (1"" pieces)",66
86576,170398,2,1,9999,,package (10 oz),284
86577,170399,1,1,9999,,"cup (1"" pieces)",180
86578,170400,1,1,9999,,cup,156
86579,170401,1,1,9999,,"cup, chopped",175
86580,170402,1,1,9999,,"cup (1"" pieces)",132
86581,170402,2,1,9999,,"chayote (5-3/4"")",203
86582,170403,1,1,9999,,"cup (1"" pieces)",160
86583,170404,1,1,9999,,head,53
86584,170404,2,0.5,9999,,cup,45
86585,170405,1,1,9999,,"cup (1"" pieces)",100
86586,170406,1,1,9999,,"cup, chopped",36
86587,170407,1,1,9999,,"cup, chopped",190
86588,170408,1,0.33,9999,,package (10 oz),95
86589,170408,2,1,9999,,package (10 oz),284
86590,170408,3,1,9999,,package (3 lb),1361
86591,170409,1,1,9999,,cup,256
86592,170409,2,1,9999,,can (303 x 406),482
86593,170410,1,0.33,9999,,package (10 oz),95
86594,170410,2,1,9999,,package (10 oz),284
86595,170411,1,1,9999,,tbsp chopped,15
86596,170411,2,0.5,9999,,"cup, chopped or diced",105
86597,170412,1,0.33,9999,,package (10 oz),95
86598,170412,2,1,9999,,package (10 oz),284
86599,170413,1,1,9999,,cup,210
86600,170414,1,6,9999,,rings,85
86601,170414,2,1,9999,,package (16 oz),454
86602,170414,3,1,9999,,package (9 oz),255
86603,170415,1,1,9999,,cup,48
86604,170415,2,10,9999,,"rings, large (3-4"" dia)",71
86605,170415,3,10,9999,,"rings, medium (2-3"" dia)",60
86606,170415,4,10,9999,,"rings, small (1-2"" dia)",48
86607,170416,1,1,9999,,cup chopped,60
86608,170416,2,1,9999,,tbsp,3.8
86609,170416,3,10,9999,,sprigs,10
86610,170417,1,1,9999,,cup slices,133
86611,170418,1,1,9999,,cup,160
86612,170418,2,1,9999,,package (10 oz) yields,253
86613,170419,1,1,9999,,cup,145
86614,170420,1,1,9999,,cup,160
86615,170421,1,0.5,9999,,cup,124
86616,170421,2,1,9999,,can (303 x 406),482
86617,170422,1,1,9999,,cup,120
86618,170424,1,1,9999,,cup,255
86619,170425,1,0.5,9999,,cup,70
86620,170425,2,1,9999,,package (10 oz),284
86621,170426,1,1,9999,,pepper,73
86622,170426,2,0.5,9999,,"cup, chopped or diced",68
86623,170427,1,1,9999,,"cup, chopped",149
86624,170427,2,1,9999,,"cup, sliced",92
86625,170427,3,1,9999,,tbsp,9.3
86626,170427,4,1,9999,,"large (2-1/4 per lb, approx 3-3/4"" long, 3"" dia)",164
86627,170427,5,1,9999,,"medium (approx 2-3/4"" long, 2-1/2"" dia)",119
86628,170427,6,1,9999,,"ring (3"" dia, 1/4"" thick)",10
86629,170427,7,1,9999,,small,74
86630,170427,8,10,9999,,strips,27
86631,170428,1,1,9999,,"cup, chopped or strips",135
86632,170428,2,1,9999,,"tablespoon, chopped",11.6
86633,170429,1,1,9999,,"cup, halves",140
86634,170430,1,1,9999,,cup,153
86635,170431,1,1,9999,,cup,240
86636,170432,1,1,9999,,cup,160
86637,170433,1,1,9999,,cup,165
86638,170433,2,1,9999,,tbsp,10
86639,170434,1,1,9999,,"potato large (3"" to 4-1/4"" dia)",299
86640,170434,2,1,9999,,"potato medium (2-1/4"" to 3-1/4"" dia)",173
86641,170434,3,1,9999,,"potato small (1-3/4"" to 2-1/2"" dia)",138
86642,170435,1,1,9999,,"potato large (3"" to 4-1/4"" dia.",299
86643,170435,2,1,9999,,"potato medium (2-1/4"" to 3-1/4"" dia.)",173
86644,170435,3,1,9999,,"potato small (1-3/4"" to 2-1/2"" dia.)",138
86645,170436,1,10,9999,,strip,82
86646,170436,2,3,9999,,oz,85
86647,170437,1,10,9999,,strip,69
86648,170438,1,0.5,9999,,cup,78
86649,170438,2,1,9999,,"potato (2-1/2"" dia, sphere)",136
86650,170439,1,1,9999,,skin,34
86651,170440,1,0.5,9999,,cup,78
86652,170440,2,1,9999,,"large (3"" to 4-1/4"" dia.)",300
86653,170440,3,1,9999,,"medium (2-1/4"" to 3-1/4"" dia.)",167
86654,170440,4,1,9999,,"small (1-3/4"" to 2-1/2"" dia.)",125
86655,170441,1,0.5,9999,,cup,78
86656,170441,2,1,9999,,"potato (2-1/3"" x 4-3/4"")",156
86657,170442,1,1,9999,,cup,245
86658,170443,1,1,9999,,"cup, whole",300
86659,170443,2,1,9999,,can (303 x 406),454
86660,170444,1,1,9999,,cup,180
86661,170444,2,1,9999,,potato,35
86662,170445,1,1,9999,,cup,60
86663,170446,1,1,9999,,cup,210
86664,170447,1,0.16,9999,,package (5.5 oz),26
86665,170447,2,1,9999,,package (5.5 oz),156
86666,170448,1,0.16,9999,,package (5.5 oz) yields,137
86667,170448,2,1,9999,,"package yield, 5.5 oz",822
86668,170449,1,0.16,9999,,package (5.5 oz),26
86669,170449,2,1,9999,,package (5.5 oz),156
86670,170450,1,1,9999,,cup (unprepared),245
86671,170450,2,0.16,9999,,package (5.5 oz) yields,137
86672,170450,3,1,9999,,"package yield, 5.5 oz",822
86673,170451,1,10,9999,,strip,30
86674,170452,1,10,9999,,strip,21
86675,170455,1,1,9999,,cup slices,137
86676,170456,1,1,9999,,cup,180
86677,170456,2,1,9999,,large,182
86678,170456,3,1,9999,,medium,123
86679,170456,4,1,9999,,slice or wedge,20
86680,170456,5,1,9999,,small,91
86681,170457,1,1,9999,,cup cherry tomatoes,149
86682,170457,2,1,9999,,"cup, chopped or sliced",180
86683,170457,3,1,9999,,Italian tomato,62
86684,170457,4,1,9999,,cherry,17
86685,170457,5,1,9999,,"large whole (3"" dia)",182
86686,170457,6,1,9999,,"medium whole (2-3/5"" dia)",123
86687,170457,7,1,9999,,"slice, medium (1/4"" thick)",20
86688,170457,8,1,9999,,plum tomato,62
86689,170457,9,1,9999,,"small whole (2-2/5"" dia)",91
86690,170457,10,1,9999,,"slice, thick/large (1/2"" thick)",27
86691,170457,11,1,9999,,wedge (1/4 of medium tomato),31
86692,170457,12,1,9999,,"slice, thin/small",15
86693,170457,13,1,9999,,NLEA serving,148
86694,170458,1,1,9999,,cup,243
86695,170458,2,6,9999,,fl oz,182
86696,170459,1,0.25,9999,,cup,66
86697,170459,2,1,9999,,cup,262
86698,170459,3,1,9999,,tbsp,16
86699,170459,4,1,9999,,can (6 oz),170
86700,170460,1,1,9999,,cup,250
86701,170460,2,1,9999,,can (29 oz) (401 x 411),822
86702,170462,1,1,9999,,cup,250
86703,170462,2,1,9999,,"can, 15 oz (303 x 406)",411
86704,170463,1,1,9999,,cup,244
86705,170463,2,1,9999,,"can, 15 oz (303 x 406)",425
86706,170464,1,0.5,9999,,"cup, chopped",71
86707,170464,2,1,9999,,"frond (6-1/2"" long)",31
86708,170465,1,1,9999,,"cup, cubes",130
86709,170465,2,1,9999,,large,183
86710,170465,3,1,9999,,medium,122
86711,170465,4,1,9999,,slice,15
86712,170465,5,1,9999,,small,61
86713,170465,6,0.5,9999,,"cup, cubes",65
86714,170466,1,1,9999,,"cup, chopped",144
86715,170467,1,0.5,9999,,cup,117
86716,170467,2,1,9999,,"can, 15 oz (303 x 406)",425
86717,170468,1,0.5,9999,,"cup, chopped or diced",82
86718,170468,2,1,9999,,package (10 oz),284
86719,170469,1,1,9999,,cup,164
86720,170469,2,1,9999,,package (10 oz) yields,220
86721,170470,1,0.33,9999,,package (10 oz),95
86722,170470,2,1,9999,,package (10 oz),284
86723,170470,3,1,9999,,package (3 lb),1361
86724,170471,1,0.33,9999,,package (10 oz),95
86725,170471,2,1,9999,,package (10 oz),284
86726,170471,3,1,9999,,pack (2-1/2 lb),1134
86727,170472,1,0.5,9999,,cup,91
86728,170472,2,1,9999,,package (10 oz) yields,275
86729,170473,1,1,9999,,cup,254
86730,170473,2,6,9999,,fl oz,182
86731,170475,1,1,9999,,"cup, cubes",175
86732,170476,1,1,9999,,cup slices,44
86733,170476,2,1,9999,,pod,16
86734,170477,1,1,9999,,cup,62
86735,170479,1,1,9999,,cup slices,246
86736,170480,1,1,9999,,cup slices,227
86737,170481,1,1,9999,,"cup (1"" pieces)",89
86738,170483,1,1,9999,,cup slices,100
86739,170483,2,1,9999,,"pod (15-1/3"" long)",11
86740,170484,1,1,9999,,cup slices,118
86741,170485,1,1,9999,,tbsp,0.2
86742,170485,2,0.25,9999,,cup,0.8
86743,170486,1,1,9999,,tbsp,0.4
86744,170486,2,0.25,9999,,cup,1.4
86745,170487,1,1,9999,,"cup, sliced",113
86746,170487,2,1,9999,,large,323
86747,170487,3,1,9999,,medium,196
86748,170487,4,1,9999,,slice,9.9
86749,170487,5,1,9999,,small,118
86750,170488,1,1,9999,,"cup, sliced",180
86751,170489,1,1,9999,,"cup, cubes",116
86752,170490,1,1,9999,,"cup, cubes",205
86753,170491,1,1,9999,,cup,236
86754,170491,2,1,9999,,fl oz,29.5
86755,170492,1,1,9999,,cup,250
86756,170492,2,0.66,9999,,cup (#6 scoop),167
86757,170493,1,1,9999,,cup,210
86758,170494,1,1,9999,,cup,136
86759,170494,2,1,9999,,recipe yield,813
86760,170495,1,1,9999,,cup,112
86761,170495,2,1,9999,,tablespoon,7
86762,170496,1,2,9999,,tbsp (1/8 cup),10
86763,170497,1,1,9999,,pepper,45
86764,170497,2,0.5,9999,,"cup, chopped or diced",75
86765,170498,1,1,9999,,cup,194
86766,170498,2,1,9999,,recipe yield,1162
86767,170499,1,1,9999,,tbsp chopped,10
86768,170500,1,1,9999,,cup,74
86769,170501,1,0.5,9999,,cup,121
86770,170502,1,1,9999,,"cup, chopped",158
86771,170502,2,1,9999,,tomato,111
86772,170503,1,1,9999,,"cup, chopped",140
86773,170504,1,1,9999,,"cup, chopped or diced",150
86774,170504,2,1,9999,,package (10 oz) yields,212
86775,170505,1,1,9999,,"cup, chopped",180
86776,170506,1,1,9999,,"cup, chopped",180
86777,170507,1,1,9999,,cup,210
86778,170508,1,0.5,9999,,cup slices,78
86779,170508,2,1,9999,,"parsnip (9"" long)",160
86780,170509,1,1,9999,,cup,160
86781,170510,1,1,9999,,cup,160
86782,170510,2,1,9999,,package (10 oz) yields,253
86783,170512,1,1,9999,,cup,255
86784,170513,1,0.5,9999,,cup,80
86785,170513,2,1,9999,,package (10 oz) yields,278
86786,170514,1,1,9999,,cup,180
86787,170515,1,1,9999,,tbsp,12
86788,170515,2,1,9999,,pepper,73
86789,170515,3,0.5,9999,,"cup, chopped",92
86790,170516,1,1,9999,,"cup, chopped or strips",135
86791,170516,2,1,9999,,"tablespoon, chopped",11.6
86792,170517,1,1,9999,,cup,153
86793,170518,1,1,9999,,cup,165
86794,170519,1,1,9999,,skin,34
86795,170520,1,0.5,9999,,cup,78
86796,170520,2,1,9999,,"large (3"" to 4-1/4"" dia.)",300
86797,170520,3,1,9999,,"medium (2-1/4"" to 2-1/4"" dia.)",167
86798,170520,4,1,9999,,"small (1-3/4"" to 2-1/2"" dia.)",125
86799,170521,1,1,9999,,"potato (2-1/3"" x 4-3/4"")",202
86800,170522,1,0.5,9999,,cup,78
86801,170522,2,1,9999,,"potato (2-1/3"" x 4-3/4"")",156
86802,170523,1,10,9999,,strips,65
86803,170523,2,1,9999,,package (9 oz),255
86804,170524,1,1,9999,,cup,245
86805,170525,1,1,9999,,cup,245
86806,170526,1,1,9999,,"cup, mashed",245
86807,170527,1,1,9999,,cup,245
86808,170528,1,0.5,9999,,"cup, mashed",120
86809,170529,1,1,9999,,cup slices,135
86810,170530,1,1,9999,,cup,180
86811,170531,1,1,9999,,cup,180
86812,170532,1,1,9999,,cup slices,192
86813,170533,1,0.5,9999,,cup slices,90
86814,170533,2,0.5,9999,,"cup, mashed",120
86815,170534,1,0.5,9999,,cup slices,90
86816,170534,2,0.5,9999,,"cup, mashed",120
86817,170535,1,1,9999,,cup,223
86818,170536,1,1,9999,,"cup, mashed",240
86819,170537,1,1,9999,,"cup, cubes",205
86820,170538,1,1,9999,,"cup, mashed",236
86821,170539,1,1,9999,,cup,155
86822,170540,1,1,9999,,cup,192
86823,170541,1,1,9999,,"cup, mashed",328
86824,170541,2,1,9999,,medium,151
86825,170542,1,1,9999,,"cup, cubes",176
86826,170543,1,1,9999,,cup slices,132
86827,170544,1,1,9999,,cup,145
86828,170545,1,1,9999,,cup,243
86829,170545,2,1,9999,,fl oz,30.4
86830,170545,3,6,9999,,fl oz,182
86831,170546,1,1,9999,,cup,250
86832,170546,2,1,9999,,can (29 oz) (401 x 411),822
86833,170547,1,1,9999,,"cup, cubes",156
86834,170547,2,1,9999,,"cup, mashed",230
86835,170548,1,1,9999,,cup,156
86836,170549,1,1,9999,,"cup, cubes",175
86837,170550,1,1,9999,,cup,62
86838,170550,2,0.5,9999,,cup,31
86839,170551,1,1,9999,,"cup, cubes",136
86840,170551,2,0.5,9999,,"cup, cubes",68
86841,170552,1,1,9999,,oz (8-14 seeds),28.35
86842,170553,1,1,9999,,cup,160
86843,170553,2,1,9999,,oz,28.35
86844,170554,1,1,9999,,oz,28.35
86845,170555,1,1,9999,,cup,94
86846,170555,2,1,9999,,tbsp,5
86847,170556,1,1,9999,,cup,129
86848,170556,2,1,9999,,oz,28.35
86849,170557,1,1,9999,,cup,118
86850,170557,2,1,9999,,oz,28.35
86851,170558,1,1,9999,,oz,28.35
86852,170559,1,1,9999,,oz,28.35
86853,170560,1,1,9999,,oz,28.35
86854,170561,1,1,9999,,oz,28.35
86855,170562,1,1,9999,,"cup, with hulls, edible yield",46
86856,170562,2,1,9999,,cup,140
86857,170563,1,1,9999,,cup,128
86858,170563,2,1,9999,,oz,28.35
86859,170564,1,1,9999,,cup,135
86860,170564,2,1,9999,,oz,28.35
86861,170565,1,1,9999,,oz,28.35
86862,170566,1,1,9999,,oz,28.35
86863,170567,1,1,9999,,"cup, whole",143
86864,170567,2,1,9999,,"cup, sliced",92
86865,170567,3,1,9999,,"cup, slivered",108
86866,170567,4,1,9999,,"cup, ground",95
86867,170567,5,1,9999,,oz (23 whole kernels),28.35
86868,170567,6,1,9999,,almond,1.2
86869,170568,1,1,9999,,cup whole kernels,145
86870,170568,2,1,9999,,tbsp,9.1
86871,170568,3,1,9999,,oz,28.35
86872,170569,1,1,9999,,"cup, whole",133
86873,170569,2,1,9999,,kernel,5
86874,170569,3,1,9999,,oz (6 kernels),28.35
86875,170570,1,1,9999,,cup,120
86876,170570,2,1,9999,,oz,28.35
86877,170570,3,1,9999,,nutmeat,3
86878,170571,1,1,9999,,"cup, halves and whole",137
86879,170571,2,1,9999,,tbsp,8.6
86880,170571,3,1,9999,,oz,28.35
86881,170572,1,1,9999,,"cup, whole",129
86882,170572,2,1,9999,,"cup, halves and pieces",129
86883,170572,3,1,9999,,oz (18 kernels),28.35
86884,170573,1,1,9999,,oz,28.35
86885,170574,1,1,9999,,cup,145
86886,170574,2,1,9999,,oz,28.35
86887,170575,1,1,9999,,oz,28.35
86888,170576,1,1,9999,,oz,28.35
86889,170577,1,1,9999,,cup,85
86890,170577,2,1,9999,,oz,28.35
86891,170578,1,1,9999,,cup,77
86892,170578,2,4,9999,,oz,114
86893,170579,1,1,9999,,oz,28.35
86894,170580,1,1,9999,,tbsp,15
86895,170580,2,1,9999,,cup,240
86896,170581,1,1,9999,,"cup, chopped",115
86897,170581,2,1,9999,,"cup, ground",75
86898,170581,3,1,9999,,"cup, whole",135
86899,170581,4,1,9999,,oz (21 whole kernels),28.35
86900,170581,5,10,9999,,nuts,14
86901,170582,1,1,9999,,oz,28.35
86902,170583,1,1,9999,,oz,28.35
86903,170584,1,1,9999,,oz,28.35
86904,170585,1,1,9999,,cup,131
86905,170585,2,1,9999,,oz,28.35
86906,170586,1,1,9999,,cup,147
86907,170587,1,1,9999,,cup,134
86908,170587,2,1,9999,,oz,28.35
86909,170588,1,1,9999,,cup,144
86910,170588,2,1,9999,,oz,28.35
86911,170589,1,1,9999,,cup,110
86912,170589,2,1,9999,,oz (15 halves),28.35
86913,170590,1,1,9999,,cup,120
86914,170590,2,1,9999,,oz (15 kernels),28.35
86915,170591,1,1,9999,,cup,135
86916,170591,2,1,9999,,oz (167 kernels),28.35
86917,170591,3,10,9999,,nuts,1.7
86918,170592,1,1,9999,,oz,28.35
86919,170592,2,10,9999,,nuts,1
86920,170593,1,1,9999,,oz,28
86921,170594,1,1,9999,,oz,28
86922,170595,1,1,9999,,oz,28.35
86923,170596,1,1,9999,,cup,149
86924,170596,2,1,9999,,tbsp,10
86925,170597,1,3,9999,,oz,85
86926,170597,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",308
86927,170598,1,3,9999,,oz,85
86928,170599,1,1,9999,,oz,28.35
86929,170599,2,4,9999,,oz,113
86930,170600,1,4,9999,,oz,113
86931,170600,2,1,9999,,steak,56
86932,170600,3,1,9999,,package,396
86933,170601,1,3,9999,,oz,85
86934,170601,2,1,9999,,steak,293
86935,170602,1,1,9999,,oz,28.35
86936,170602,2,1,9999,,slice (3/4 oz),21
86937,170603,1,4,9999,,oz,113
86938,170603,2,1,9999,,steak,732
86939,170603,3,1,9999,,roast,977
86940,170604,1,10,9999,,slices,28
86941,170605,1,3,9999,,oz,85
86942,170605,2,1,9999,,steak,353
86943,170606,1,1,9999,,sausage,43
86944,170606,2,1,9999,,oz,28.35
86945,170607,1,1,9999,,slice (1 oz),28
86946,170608,1,4,9999,,oz,113
86947,170608,2,1,9999,,steak,483
86948,170609,1,3,9999,,oz,85
86949,170610,1,3,9999,,oz,85
86950,170611,1,3,9999,,oz,85
86951,170611,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",314
86952,170612,1,3,9999,,oz,85
86953,170612,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",264
86954,170613,1,3,9999,,oz,85
86955,170613,2,1,9999,,steak (Yield from 418 g raw meat),270
86956,170614,1,3,9999,,oz,85
86957,170614,2,1,9999,,roast (yield from 1675 g raw meat),1236
86958,170615,1,3,9999,,oz,85
86959,170615,2,1,9999,,roast (yield from 1528g raw meat),1095
86960,170616,1,3,9999,,oz,85
86961,170616,2,1,9999,,roast (yield from 1675 g raw meat),1236
86962,170617,1,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",235
86963,170617,2,3,9999,,oz,85
86964,170618,1,3,9999,,oz,85
86965,170618,2,1,9999,,roast,658
86966,170619,1,3,9999,,oz,85
86967,170619,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",290
86968,170620,1,3,9999,,oz,85
86969,170620,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",286
86970,170621,1,3,9999,,oz,85
86971,170621,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",214
86972,170622,1,3,9999,,oz,85
86973,170622,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",207
86974,170623,1,3,9999,,oz,85
86975,170623,2,1,9999,,steak (yield from 296 g raw meat),233
86976,170624,1,3,9999,,oz,85
86977,170624,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",220
86978,170625,1,3,9999,,oz,85
86979,170625,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",220
